orgId	expName	expDesc	timeZeroSet	num	nMapped	nPastEnd	nGenic	nUsed	gMed	gMedt0	gMean	cor12	mad12	mad12c	mad12c_t0	opcor	adjcor	gccor	maxFit	expGroup	expDescLong	mutantLibrary	person	dateStarted	setName	seqindex	media	temperature	pH	vessel	aerobic	liquid	shaking	condition_1	units_1	concentration_1	condition_2	units_2	concentration_2	condition_3	units_3	concentration_3	condition_4	units_4	concentration_4	growthPlate	growthWells
MR1	set1H10	Paraquat dichloride 0.25 mg/ml	8/18/2013 MR1_ML3_set1	10	7269262	2931	4741364	4738412	595	1080	1252.88524590164	0.393114238111955	0.158111136625209	0.899272107597627	0.894524663184081	0.403825448248503	0.0219859819164559	-0.0153204163638945	1.09428071513893	stress	LB with Paraquat dichloride 0.25 mg/ml	MR1_ML3	Adam	8/18/2013	MR1_ML3_set1	H10	LB	30		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	Paraquat dichloride	mg/ml	0.25										647	D3,D4
MR1	set1H11	Paraquat dichloride 0.5 mg/ml	8/18/2013 MR1_ML3_set1	11	6910665	3064	4502908	4500309	557	1080	1189.92834479112	0.440592619730285	0.218880414067548	0.905225198342353	0.894524663184081	0.421057794860281	0.0371234110991465	4.60810115273693e-05	2.54601351860272	stress	LB with Paraquat dichloride 0.5 mg/ml	MR1_ML3	Adam	8/18/2013	MR1_ML3_set1	H11	LB	30		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	Paraquat dichloride	mg/ml	0.5										647	D5,D6
MR1	set1H12	Thallium(I) acetate 0.008 mg/ml	8/18/2013 MR1_ML3_set1	12	6944774	2888	4524935	4522020	581	1080	1195.66895822316	0.252933889016258	0.155836455061254	0.887350954527443	0.894524663184081	0.259528212308835	0.00423277217899023	-0.0209595955768098	0.932112115994783	stress	LB with Thallium(I) acetate 0.008 mg/ml	MR1_ML3	Adam	8/18/2013	MR1_ML3_set1	H12	LB	30		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	Thallium(I) acetate	mg/ml	0.008										647	D7,D8
MR1	set1H14	Zinc 0.625 mM	8/18/2013 MR1_ML3_set1	14	3109271	1279	2032899	2031757	264.5	1080	537.217609730301	0.201688697350712	0.181975462737067	0.905334758112167	0.894524663184081	0.244411638234366	0.0490610134318527	-0.0524698446894501	1.42480579197529	stress	LB with Zinc sulfate heptahydrate 0.625 mM	MR1_ML3	Adam	8/18/2013	MR1_ML3_set1	H14	LB	30		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	Zinc sulfate heptahydrate	mM	0.625										647	F3,F4
MR1	set1H15	LB	8/18/2013 MR1_ML3_set1	15	4118525	1587	2688071	2686335	351	1080	710.294817556848	0.209915806693762	0.154999796127278	0.889922120112224	0.894524663184081	0.267253145313988	0.0397481360736468	-0.033660813896905	0.969264612063216	lb	LB	MR1_ML3	Adam	8/18/2013	MR1_ML3_set1	H15	LB	30		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital													647	F7,F8
MR1	set1H16	nitrite 2.5 mM	8/18/2013 MR1_ML3_set1	16	6148887	2670	4007114	4004632	518	1080	1058.86620835537	0.238715192993075	0.155102507577298	0.886253353485344	0.894524663184081	0.291360816499338	0.0492049184250114	-0.0691639518470948	1.14371882340847	stress	LB with Sodium nitrite 2.5 mM	MR1_ML3	Adam	8/18/2013	MR1_ML3_set1	H16	LB	30		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	Sodium nitrite	mM	2.5										648	A1,A2
MR1	set1H17	nitrite 5 mM	8/18/2013 MR1_ML3_set1	17	4179055	1664	2728703	2727140	355	1080	721.084082496034	0.278037558206682	0.169761789609565	0.896832700567275	0.894524663184081	0.363724499956147	0.032801553818666	-0.0681171413073556	1.37734588975447	stress	LB with Sodium nitrite 5 mM	MR1_ML3	Adam	8/18/2013	MR1_ML3_set1	H17	LB	30		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	Sodium nitrite	mM	5										648	A3,A4
MR1	set1H18	nitrite 10 mM	8/18/2013 MR1_ML3_set1	18	3788716	1581	2470890	2469421	314	1080	652.940507667901	0.307065758255359	0.177191223438738	0.905863312798286	0.894524663184081	0.401055535429412	0.0811213281591561	-0.0878199126811263	1.48797454401765	stress	LB with Sodium nitrite 10 mM	MR1_ML3	Adam	8/18/2013	MR1_ML3_set1	H18	LB	30		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	Sodium nitrite	mM	10										648	A5,A6
MR1	set1H19	nitrate 200 mM	8/18/2013 MR1_ML3_set1	19	4311313	1951	2780514	2778443	340	1080	734.649127445796	0.284979430103267	0.160852317513069	0.892412558587089	0.894524663184081	0.315371197199661	0.0782610115048465	-0.0122371274562471	2.28584446615589	stress	LB with Sodium nitrate 200 mM	MR1_ML3	Adam	8/18/2013	MR1_ML3_set1	H19	LB	30		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	Sodium nitrate	mM	200										648	B1,B2
MR1	set1H20	Chlorite 0.08 mM	8/18/2013 MR1_ML3_set1	20	5130543	2133	3342248	3340138	431.5	1080	883.167107350608	0.210253063625055	0.160517497591051	0.894020570506889	0.894524663184081	0.260889426812527	0.0267166580350331	-0.0660724539103179	1.09737741284244	stress	LB with Sodium Chlorite 0.08 mM	MR1_ML3	Adam	8/18/2013	MR1_ML3_set1	H20	LB	30		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	Sodium Chlorite	mM	0.08										648	D1,D2
